date,sku_id,product_name,category,warehouse,unit_cost,shelf_life_days,lead_time_days,reorder_point,reorder_qty,demand_units,inventory_level,stockout_units,promotion,day_of_week,month,quarter,is_weekend,year,days_of_stock,stockout_flag
30-06-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,152,1782,0,0,6,6,2,1,2024,11.7,0
01-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,105,1677,0,0,0,7,3,0,2024,16,0
02-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,92,1585,0,0,1,7,3,0,2024,17.2,0
03-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,124,1461,0,0,2,7,3,0,2024,11.8,0
04-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,122,1339,0,0,3,7,3,0,2024,11,0
05-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,119,1220,0,0,4,7,3,0,2024,10.3,0
06-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,135,1085,0,0,5,7,3,1,2024,8,0
07-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,129,956,0,0,6,7,3,1,2024,7.4,0
08-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,109,847,0,0,0,7,3,0,2024,7.8,0
09-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,144,703,0,0,1,7,3,0,2024,4.9,0
10-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,110,593,0,0,2,7,3,0,2024,5.4,0
11-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,119,474,0,0,3,7,3,0,2024,4,0
12-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,123,351,0,0,4,7,3,0,2024,2.9,0
13-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,154,197,0,0,5,7,3,1,2024,1.3,0
14-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,127,70,0,0,6,7,3,1,2024,0.6,0
15-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,138,2632,0,0,0,7,3,0,2024,19.1,0
16-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,115,2517,0,0,1,7,3,0,2024,21.9,0
17-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,121,2396,0,0,2,7,3,0,2024,19.8,0
18-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,148,2248,0,0,3,7,3,0,2024,15.2,0
19-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,109,2139,0,0,4,7,3,0,2024,19.6,0
20-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,154,1985,0,0,5,7,3,1,2024,12.9,0
21-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,159,1826,0,0,6,7,3,1,2024,11.5,0
22-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,128,1698,0,0,0,7,3,0,2024,13.3,0
23-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,122,1576,0,0,1,7,3,0,2024,12.9,0
24-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,155,1421,0,0,2,7,3,0,2024,9.2,0
25-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,123,1298,0,0,3,7,3,0,2024,10.6,0
26-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,127,1171,0,0,4,7,3,0,2024,9.2,0
27-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,206,1035,0,1,5,7,3,1,2024,5,0
28-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,211,890,0,1,6,7,3,1,2024,4.2,0
29-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,181,752,0,1,0,7,3,0,2024,4.2,0
30-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,177,632,0,1,1,7,3,0,2024,3.6,0
31-07-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,144,540,0,1,2,7,3,0,2024,3.8,0
01-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,203,419,0,1,3,8,3,0,2024,2.1,0
02-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,134,319,0,1,4,8,3,0,2024,2.4,0
03-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,143,176,0,0,5,8,3,1,2024,1.2,0
04-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,131,2745,0,0,6,8,3,1,2024,21,0
05-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,189,2618,0,1,0,8,3,0,2024,13.9,0
06-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,167,2517,0,1,1,8,3,0,2024,15.1,0
07-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,168,2410,0,1,2,8,3,0,2024,14.3,0
08-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,110,2300,0,0,3,8,3,0,2024,20.9,0
09-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,94,2206,0,0,4,8,3,0,2024,23.5,0
10-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,149,2057,0,0,5,8,3,1,2024,13.8,0
11-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,106,1951,0,0,6,8,3,1,2024,18.4,0
12-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,130,1821,0,0,0,8,3,0,2024,14,0
13-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,120,1701,0,0,1,8,3,0,2024,14.2,0
14-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,112,1589,0,0,2,8,3,0,2024,14.2,0
15-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,119,1470,0,0,3,8,3,0,2024,12.4,0
16-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,119,1351,0,0,4,8,3,0,2024,11.4,0
17-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,125,1226,0,0,5,8,3,1,2024,9.8,0
18-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,136,1090,0,0,6,8,3,1,2024,8,0
19-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,125,965,0,0,0,8,3,0,2024,7.7,0
20-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,102,863,0,0,1,8,3,0,2024,8.5,0
21-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,119,744,0,0,2,8,3,0,2024,6.3,0
22-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,78,666,0,0,3,8,3,0,2024,8.5,0
23-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,88,578,0,0,4,8,3,0,2024,6.6,0
24-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,141,437,0,0,5,8,3,1,2024,3.1,0
25-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,125,312,0,0,6,8,3,1,2024,2.5,0
26-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,103,209,0,0,0,8,3,0,2024,2,0
27-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,114,2795,0,0,1,8,3,0,2024,24.5,0
28-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,109,2686,0,0,2,8,3,0,2024,24.6,0
29-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,101,2585,0,0,3,8,3,0,2024,25.6,0
30-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,92,2493,0,0,4,8,3,0,2024,27.1,0
31-08-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,101,2392,0,0,5,8,3,1,2024,23.7,0
01-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,128,2264,0,0,6,9,3,1,2024,17.7,0
02-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,97,2167,0,0,0,9,3,0,2024,22.3,0
03-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,114,2053,0,0,1,9,3,0,2024,18,0
04-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,97,1956,0,0,2,9,3,0,2024,20.2,0
05-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,106,1850,0,0,3,9,3,0,2024,17.5,0
06-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,101,1749,0,0,4,9,3,0,2024,17.3,0
07-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,118,1631,0,0,5,9,3,1,2024,13.8,0
08-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,119,1512,0,0,6,9,3,1,2024,12.7,0
09-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,164,1415,0,1,0,9,3,0,2024,8.6,0
10-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,134,1328,0,1,1,9,3,0,2024,9.9,0
11-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,183,1216,0,1,2,9,3,0,2024,6.6,0
12-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,169,1094,0,1,3,9,3,0,2024,6.5,0
13-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,162,972,0,1,4,9,3,0,2024,6,0
14-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,110,862,0,0,5,9,3,1,2024,7.8,0
15-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,107,755,0,0,6,9,3,1,2024,7.1,0
16-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,95,660,0,0,0,9,3,0,2024,6.9,0
17-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,100,560,0,0,1,9,3,0,2024,5.6,0
18-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,102,458,0,0,2,9,3,0,2024,4.5,0
19-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,90,368,0,0,3,9,3,0,2024,4.1,0
20-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,84,284,0,0,4,9,3,0,2024,3.4,0
21-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,118,2866,0,0,5,9,3,1,2024,24.3,0
22-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,68,2798,0,0,6,9,3,1,2024,41.1,0
23-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,101,2697,0,0,0,9,3,0,2024,26.7,0
24-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,91,2606,0,0,1,9,3,0,2024,28.6,0
25-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,112,2494,0,0,2,9,3,0,2024,22.3,0
26-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,115,2379,0,0,3,9,3,0,2024,20.7,0
27-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,180,2264,0,1,4,9,3,0,2024,12.6,0
28-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,174,2151,0,1,5,9,3,1,2024,12.4,0
29-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,142,2049,0,1,6,9,3,1,2024,14.4,0
30-09-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,154,1957,0,1,0,9,3,0,2024,12.7,0
01-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,129,1864,0,1,1,10,4,0,2024,14.4,0
02-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,72,1792,0,0,2,10,4,0,2024,24.9,0
03-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,105,1687,0,0,3,10,4,0,2024,16.1,0
04-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,86,1601,0,0,4,10,4,0,2024,18.6,0
05-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,109,1492,0,0,5,10,4,1,2024,13.7,0
06-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,81,1411,0,0,6,10,4,1,2024,17.4,0
07-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,80,1331,0,0,0,10,4,0,2024,16.6,0
08-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,69,1262,0,0,1,10,4,0,2024,18.3,0
09-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,101,1161,0,0,2,10,4,0,2024,11.5,0
10-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,88,1073,0,0,3,10,4,0,2024,12.2,0
11-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,96,977,0,0,4,10,4,0,2024,10.2,0
12-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,104,873,0,0,5,10,4,1,2024,8.4,0
13-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,109,764,0,0,6,10,4,1,2024,7,0
14-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,86,678,0,0,0,10,4,0,2024,7.9,0
15-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,88,590,0,0,1,10,4,0,2024,6.7,0
16-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,89,501,0,0,2,10,4,0,2024,5.6,0
17-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,94,407,0,0,3,10,4,0,2024,4.3,0
18-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,94,3013,0,0,4,10,4,0,2024,32.1,0
19-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,227,2875,0,1,5,10,4,1,2024,12.7,0
20-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,188,2751,0,1,6,10,4,1,2024,14.6,0
21-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,117,2680,0,1,0,10,4,0,2024,22.9,0
22-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,128,2592,0,1,1,10,4,0,2024,20.2,0
23-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,136,2507,0,1,2,10,4,0,2024,18.4,0
24-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,104,2403,0,0,3,10,4,0,2024,23.1,0
25-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,86,2317,0,0,4,10,4,0,2024,26.9,0
26-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,109,2208,0,0,5,10,4,1,2024,20.3,0
27-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,74,2134,0,0,6,10,4,1,2024,28.8,0
28-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,74,2060,0,0,0,10,4,0,2024,27.8,0
29-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,112,1948,0,0,1,10,4,0,2024,17.4,0
30-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,90,1858,0,0,2,10,4,0,2024,20.6,0
31-10-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,79,1779,0,0,3,10,4,0,2024,22.5,0
01-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,83,1696,0,0,4,11,4,0,2024,20.4,0
02-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,81,1615,0,0,5,11,4,1,2024,19.9,0
03-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,151,1526,0,1,6,11,4,1,2024,10.1,0
04-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,92,1460,0,1,0,11,4,0,2024,15.9,0
05-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,119,1387,0,1,1,11,4,0,2024,11.7,0
06-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,116,1310,0,1,2,11,4,0,2024,11.3,0
07-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,91,1219,0,0,3,11,4,0,2024,13.4,0
08-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,85,1134,0,0,4,11,4,0,2024,13.3,0
09-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,100,1034,0,0,5,11,4,1,2024,10.3,0
10-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,92,942,0,0,6,11,4,1,2024,10.2,0
11-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,89,853,0,0,0,11,4,0,2024,9.6,0
12-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,72,781,0,0,1,11,4,0,2024,10.8,0
13-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,74,707,0,0,2,11,4,0,2024,9.6,0
14-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,85,622,0,0,3,11,4,0,2024,7.3,0
15-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,78,544,0,0,4,11,4,0,2024,7,0
16-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,93,451,0,0,5,11,4,1,2024,4.8,0
17-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,91,3060,0,0,6,11,4,1,2024,33.6,0
18-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,93,2967,0,0,0,11,4,0,2024,31.9,0
19-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,93,2874,0,0,1,11,4,0,2024,30.9,0
20-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,75,2799,0,0,2,11,4,0,2024,37.3,0
21-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,64,2735,0,0,3,11,4,0,2024,42.7,0
22-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,112,2661,0,1,4,11,4,0,2024,23.8,0
23-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,127,2578,0,1,5,11,4,1,2024,20.3,0
24-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,172,2476,0,1,6,11,4,1,2024,14.4,0
25-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,119,2386,0,1,0,11,4,0,2024,20.1,0
26-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,71,2315,0,0,1,11,4,0,2024,32.6,0
27-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,73,2242,0,0,2,11,4,0,2024,30.7,0
28-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,66,2176,0,0,3,11,4,0,2024,33,0
29-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,82,2094,0,0,4,11,4,0,2024,25.5,0
30-11-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,92,2002,0,0,5,11,4,1,2024,21.8,0
01-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,97,1905,0,0,6,12,4,1,2024,19.6,0
02-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,82,1823,0,0,0,12,4,0,2024,22.2,0
03-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,83,1740,0,0,1,12,4,0,2024,21,0
04-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,63,1677,0,0,2,12,4,0,2024,26.6,0
05-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,72,1605,0,0,3,12,4,0,2024,22.3,0
06-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,86,1519,0,0,4,12,4,0,2024,17.7,0
07-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,83,1436,0,0,5,12,4,1,2024,17.3,0
08-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,72,1364,0,0,6,12,4,1,2024,18.9,0
09-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,85,1279,0,0,0,12,4,0,2024,15,0
10-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,72,1207,0,0,1,12,4,0,2024,16.8,0
11-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,87,1120,0,0,2,12,4,0,2024,12.9,0
12-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,77,1043,0,0,3,12,4,0,2024,13.5,0
13-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,75,968,0,0,4,12,4,0,2024,12.9,0
14-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,104,864,0,0,5,12,4,1,2024,8.3,0
15-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,75,789,0,0,6,12,4,1,2024,10.5,0
16-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,91,698,0,0,0,12,4,0,2024,7.7,0
17-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,72,626,0,0,1,12,4,0,2024,8.7,0
18-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,79,547,0,0,2,12,4,0,2024,6.9,0
19-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,79,468,0,0,3,12,4,0,2024,5.9,0
20-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,74,3094,0,0,4,12,4,0,2024,41.8,0
21-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,81,3013,0,0,5,12,4,1,2024,37.2,0
22-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,85,2928,0,0,6,12,4,1,2024,34.4,0
23-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,68,2860,0,0,0,12,4,0,2024,42.1,0
24-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,96,2764,0,0,1,12,4,0,2024,28.8,0
25-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,73,2691,0,0,2,12,4,0,2024,36.9,0
26-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,88,2603,0,0,3,12,4,0,2024,29.6,0
27-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,87,2516,0,0,4,12,4,0,2024,28.9,0
28-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,93,2423,0,0,5,12,4,1,2024,26.1,0
29-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,88,2335,0,0,6,12,4,1,2024,26.5,0
30-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,79,2256,0,0,0,12,4,0,2024,28.6,0
31-12-2024,SKU-008,Notebook A5,Stationery,WH-North,3.5,,8,1080,2700,83,2173,0,0,1,12,4,0,2024,26.2,0
01-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,61,2010,0,0,5,1,1,1,2022,33,0
02-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,49,1961,0,0,6,1,1,1,2022,40,0
03-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,41,1920,0,0,0,1,1,0,2022,46.8,0
04-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,62,1858,0,0,1,1,1,0,2022,30,0
05-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,36,1822,0,0,2,1,1,0,2022,50.6,0
06-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,54,1768,0,0,3,1,1,0,2022,32.7,0
07-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,51,1717,0,0,4,1,1,0,2022,33.7,0
08-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,62,1655,0,0,5,1,1,1,2022,26.7,0
09-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,52,1603,0,0,6,1,1,1,2022,30.8,0
10-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,55,1548,0,0,0,1,1,0,2022,28.1,0
11-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,54,1494,0,0,1,1,1,0,2022,27.7,0
12-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,70,1424,0,0,2,1,1,0,2022,20.3,0
13-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,53,1371,0,0,3,1,1,0,2022,25.9,0
14-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,61,1310,0,0,4,1,1,0,2022,21.5,0
15-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,50,1260,0,0,5,1,1,1,2022,25.2,0
16-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,68,1192,0,0,6,1,1,1,2022,17.5,0
17-01-2022,SKU-008,Notebook A5,Stationery,WH-South,3.5,,8,804,2010,54,1138,0,0,0,1,1,0,2022,21.1,0
